9219708,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219708.jpg,fmartinez.neri@congreso.gob.mx,Francisco MartÌ_nez Neri,PRD,Oaxaca,fmartinezneri
9219710,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219710.jpg,eva.cruz@congreso.gob.mx,Eva Florinda Cruz Molina,PRD,Oaxaca,DiputadosfedPRD
9219747,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219747.jpg,david.garcia@congreso.gob.mx,David Gerson GarcÌ_a CalderÌ_n,PRD,M&#xE9;xico,DiputadosfedPRD
9219765,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219765.jpg,maria.garcia@congreso.gob.mx,MarÌ_a Cristina Teresa GarcÌ_a Bravo,PRD,Distrito Federal,DiputadosfedPRD
9221501,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9221501.jpg,amartinez.urincho@congreso.gob.mx,Alberto MartÌ_nez Urincho,PRD,Distrito Federal,AlbertoUrincho
9221530,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9221530.jpg,erika.briones@congreso.gob.mx,Erika Irazema Briones PÌ©rez,PRD,San Luis Potos&#xED;,ErikaBrionesPRD
9218259,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218259.jpg,rafael.yerena@congreso.gob.mx,Rafael Yerena Zambrano,PRI,Jalisco,RafaelYerena
9218263,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218263.jpg,david.lopez@congreso.gob.mx,David Epifanio LÌ_pez GutiÌ©rrez,PRI,Sinaloa,David_Lopez_Gtz
9218265,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218265.jpg,esthela.ponce@congreso.gob.mx,Esthela de JesÌ¼s Ponce BeltrÌÁn,PRI,Baja California Sur,EsthelaPonce
9218267,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218267.jpg,jesus.jackson@congreso.gob.mx,JesÌ¼s Enrique Jackson RamÌ_rez,PRI,Sinaloa,DiputadosPRI
9218269,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218269.jpg,martha.tamayo@congreso.gob.mx,Martha SofÌ_a Tamayo Morales,PRI,Sinaloa,MarthaSTamayo
9218272,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218272.jpg,brenda.borunda@congreso.gob.mx,Brenda Borunda Espinoza,PRI,Chihuahua,brendaborunda
9218273,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218273.jpg,marco.garcia@congreso.gob.mx,Marco Antonio GarcÌ_a Ayala,PRI,Baja California,garciayala
9218275,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218275.jpg,sylvana.beltrones@congreso.gob.mx,Sylvana Beltrones SÌÁnchez,PRI,Sonora,sylbeltrones
9218277,diputado,"[{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Vicepresidente""}]",RP,/Archivos/Fotos/9218277.jpg,francisco.santillan@congreso.gob.mx,Francisco Javier SantillÌÁn Oceguera,PRI,Jalisco,DiputadosPRI
9218291,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218291.jpg,jorge.davila@congreso.gob.mx,Jorge Enrique DÌÁvila Flores,PRI,Coahuila,JDFJORGE
9218293,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218293.jpg,maria.botello@congreso.gob.mx,MarÌ_a BÌÁrbara Botello SantibÌÁÌ±ez,PRI,Guanajuato,Barbara_Botello
9218297,diputado,"[{""legislator_post_sil"":""Presidente""}]",RP,/Archivos/Fotos/9218297.jpg,baltazar.hinojosa@congreso.gob.mx,Baltazar Manuel Hinojosa Ochoa,PRI,Tamaulipas,BaltazarxTam
9218299,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218299.jpg,maricela.etcheverry@congreso.gob.mx,Maricela Emilse Etcheverry Aranda,PRI,Guanajuato,Azuletcheverry
9218303,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218303.jpg,delia.guerrero@congreso.gob.mx,Delia Guerrero Coronado,PRI,San Luis Potos&#xED;,DeliaGuerrero_C
9218305,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218305.jpg,tomas.montoya@congreso.gob.mx,TomÌÁs Roberto Montoya DÌ_az,PRI,Nuevo Le&#xF3;n,TomasMontoya
9218307,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218307.jpg,montserrat.arcos@congreso.gob.mx,Montserrat Alicia Arcos VelÌÁzquez,PRI,Tamaulipas,MonseArcosV
9218309,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218309.jpg,alvaro.ibarra@congreso.gob.mx,Ìlvaro Ibarra Hinojosa,PRI,Nuevo Le&#xF3;n,AlvaroIbarraH
9218311,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218311.jpg,dennis.ibarra@congreso.gob.mx,Miriam Dennis Ibarra Rangel,PRI,Aguascalientes,dennis_ibarra_
9218323,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218323.jpg,jorge.ramirez@congreso.gob.mx,Jorge Carlos RamÌ_rez MarÌ_n,PRI,Yucat&#xE1;n,jc_ramirezmarin
9218326,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218326.jpg,S/C,Zacil Leonor Moguel Manzur,PRI,Yucat&#xE1;n,zacilmoguel
9218327,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218327.jpg,virgilio.mendez@congreso.gob.mx,Virgilio Daniel MÌ©ndez BazÌÁn,PRI,Yucat&#xE1;n,DiputadosPRI
9218329,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218329.jpg,adriana.ortiz@congreso.gob.mx,Adriana del Pilar Ortiz Lanz,PRI,Campeche,aortizlanz
9218331,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218331.jpg,carlos.quinto@congreso.gob.mx,Carlos Federico Quinto GuillÌ©n,PRI,Veracruz,DiputadosPRI
9218333,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218333.jpg,mariana.benitez@congreso.gob.mx,Mariana BenÌ_tez Tiburcio,PRI,Oaxaca,marianabenitezt
9218335,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218335.jpg,oswaldo.chazaro@congreso.gob.mx,Oswaldo Guillermo ChÌÁzaro Montalvo,PRI,Veracruz,OswaldoChazaro
9218337,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218337.jpg,georgina.trujillo@congreso.gob.mx,Georgina Trujillo Zentella,PRI,Tabasco,GaGina_Trujillo
9218339,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218339.jpg,david.aguilar@congreso.gob.mx,David Aguilar Robles,PRI,Oaxaca,DAROaxaca
9218353,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218353.jpg,manuel.vallejo@congreso.gob.mx,Manuel Vallejo BarragÌÁn,PRI,Morelos,mvallejoba
9218355,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Vicepresidente""}]",RP,/Archivos/Fotos/9218355.jpg,maria.scherman@congreso.gob.mx,MarÌ_a Esther de JesÌ¼s Scherman LeaÌ±o,PRI,Guerrero,MaScherman
9218357,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218357.jpg,fernando.navarrete@congreso.gob.mx,Fernando Navarrete PÌ©rez,PRI,Distrito Federal,DiputadosPRI
9218359,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218359.jpg,carmen.salinas@congreso.gob.mx,Carmen Salinas Lozano,PRI,Distrito Federal,CarmenSalinasLo
9218361,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218361.jpg,matias.nazario@congreso.gob.mx,MatÌ_as Nazario Morales,PRI,Morelos,MatiasNazario
9218363,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218363.jpg,hersilia.cordova@congreso.gob.mx,Hersilia Onfalia Adamina CÌ_rdova MorÌÁn,PRI,Puebla,MtraHersilia
9218383,diputado,[],RP,/Archivos/Fotos/9218383.jpg,cesar.camacho@congreso.gob.mx,CÌ©sar Octavio Camacho Quiroz,PRI,M&#xE9;xico,CCQ_PRI
9218385,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218385.jpg,marcela.gonzalezsalas@congreso.gob.mx,MarÌ_a Marcela GonzÌÁlez Salas y Petricioli,PRI,M&#xE9;xico,Marcelaglezs
9218387,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218387.jpg,tristan.canales@congreso.gob.mx,TristÌÁn Manuel Canales Najjar,PRI,M&#xE9;xico,CanalesTristan
9218389,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218389.jpg,erika.rodriguez@congreso.gob.mx,Erika Araceli RodrÌ_guez HernÌÁndez,PRI,Hidalgo,Erika_RodH
9218391,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218391.jpg,carlos.iriarte@congreso.gob.mx,Carlos Iriarte Mercado,PRI,M&#xE9;xico,iriartecarlos
9218393,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218393.jpg,maria.mondragon@congreso.gob.mx,MarÌ_a AngÌ©lica MondragÌ_n Orozco,PRI,M&#xE9;xico,mondragon_ang
9218395,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218395.jpg,victor.silva@congreso.gob.mx,VÌ_ctor Manuel Silva Tejeda,PRI,Michoac&#xE1;n,VictorSilvaMich
9218397,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218397.jpg,mariaguadalupe.alcantara@congreso.gob.mx,MarÌ_a Guadalupe AlcÌÁntara Rojas,PRI,M&#xE9;xico,GuadalupeAR
9218399,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218399.jpg,hector.alvarez@congreso.gob.mx,HÌ©ctor Javier Ìlvarez Ortiz,PRI,M&#xE9;xico,HJAlvarezO
9218401,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218401.jpg,nora.oropeza@congreso.gob.mx,Nora Liliana Oropeza OlguÌ_n,PRI,Hidalgo,OropezaOlguin
9218694,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218694.jpg,julian.nazar@congreso.gob.mx,JuliÌÁn Nazar Morales,PRI,Chiapas,JulianNazarM
9218698,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218698.jpg,samuel.chacon@congreso.gob.mx,Samuel Alexis ChacÌ_n Morales,PRI,Chiapas,SamuelChaconMX
9218700,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218700.jpg,fernando.zazueta@congreso.gob.mx,Fernando Uriarte Zazueta,PRI,Chihuahua,furiartez
9218702,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218702.jpg,alma.viggiano@congreso.gob.mx,Alma Carolina Viggiano Austria,PRI,Hidalgo,caroviggiano
9218704,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218704.jpg,pedro.noble@congreso.gob.mx,Pedro Luis Noble Monterrubio,PRI,Hidalgo,pedroluis_noble
9218706,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218706.jpg,fernando.moctezuma@congreso.gob.mx,Fernando QuetzalcÌ_atl Moctezuma Pereda,PRI,Hidalgo,FMoctezumaP
9218708,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218708.jpg,gloria.hernandez@congreso.gob.mx,MarÌ_a Gloria HernÌÁndez Madrid,PRI,Hidalgo,MariaGloriaHM
9218712,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218712.jpg,martha.covarrubias@congreso.gob.mx,Martha Lorena Covarrubias Anaya,PRI,Jalisco,marcovarru17
9218714,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218714.jpg,luis.vazquez@congreso.gob.mx,Luis Felipe VÌÁzquez Guerrero,PRI,M&#xE9;xico,luisfelipevg
9218717,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218717.jpg,,Miguel Ìngel RamÌ_rez Ponce,PRI,M&#xE9;xico,DiputadosPRI
9218720,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218720.jpg,olga.esquivel@congreso.gob.mx,Olga MarÌ_a Esquivel HernÌÁndez,PRI,M&#xE9;xico,olgaesquivelmx
9218722,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218722.jpg,marco.aguirre@congreso.gob.mx,Marco Polo Aguirre ChÌÁvez,PRI,Michoac&#xE1;n,MarcoPoloA_
9218726,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218726.jpg,xitlalic.ceja@congreso.gob.mx,Xitlalic Ceja GarcÌ_a,PRI,Puebla,xitlalicceja
9218730,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218730.jpg,christian.sanchez@congreso.gob.mx,Christian JoaquÌ_n SÌÁnchez SÌÁnchez,PRI,San Luis Potos&#xED;,ChristianJ_SS
9218732,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218732.jpg,edgardo.melhem@congreso.gob.mx,Edgardo Melhem Salinas,PRI,Tamaulipas,edgarmelhem
9218735,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218735.jpg,,Pedro Luis Coronado Ayarzagoitia,PRI,Tamaulipas,DiputadosPRI
